file,line,source,interpretation
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,392,"const double kc=std::max(contact->cathodeSlope[i],0.0);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,406,"static void apply_A(const LinearSystem& A,const std::vector<double>& x,std::vector<double>& y){int n=A.n;y.assign(A.N,0);for(int r=1;r<n-1;r++)for(int c=1;c<n-1;c++){size_t i=size_t(r)*n+c;if(!A.active[i])continue;double v=A.diag[i]*x[i];if(A.active[i+1])v-=A.ce[i]*x[i+1];if(A.active[i-1])v-=A.cw[i]*x[i-1];if(A.active[i+n])v-=A.cn[i]*x[i+n];if(A.active[i-n])v-=A.cs[i]*x[i-n];y[i]=v;}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,407,"static double dot_active(const LinearSystem&A,const std::vector<double>&a,const std::vector<double>&b){double s0=0,s1=0,s2=0,s3=0;for(size_t i=0;i<A.N;i++)if(A.active[i]){double v=a[i]*b[i];switch(i&3u){case 0:s0+=v;break;case 1:s1+=v;break;case 2:s2+=v;break;default:s3+=v;break;}}return (s0+s1)+(s2+s3);}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,409,"std::vector<double> Ax,r,z,p,Ap;apply_A(A,x,Ax);r.assign(A.N,0);z.assign(A.N,0);p.assign(A.N,0);for(size_t i=0;i<A.N;i++)if(A.active[i]){r[i]=A.b[i]-Ax[i];z[i]=r[i]/A.diag[i];p[i]=z[i];}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,410,"double bnorm=std::sqrt(std::max(dot_active(A,A.b,A.b),0.0)), thr=std::max(relative_tolerance*std::max(bnorm,1.0),c.pcg_atol);double rz=dot_active(A,r,z);SolverDiag d;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,411,"for(int it=0;it<c.pcg_max_iter;it++){double rn=std::sqrt(std::max(dot_active(A,r,r),0.0));if(rn<=thr){d.iterations=it;d.relres=rn/std::max(bnorm,1.0);d.converged=true;return d;}apply_A(A,p,Ap);double pap=dot_active(A,p,Ap);if(!(pap>0)&&std::isfinite(pap))break;if(!std::isfinite(pap)||std::abs(pap)<1e-300)break;double alpha=rz/pap;for(size_t i=0;i<A.N;i++)if(A.active[i]){x[i]+=alpha*p[i];r[i]-=alpha*Ap[i];z[i]=r[i]/A.diag[i];}double rz2=dot_active(A,r,z);if(!std::isfinite(rz2)||rz<=0)break;double beta=rz2/rz;for(size_t i=0;i<A.N;i++)if(A.active[i])p[i]=z[i]+beta*p[i];rz=rz2;d.iterations=it+1;}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,412,"apply_A(A,x,Ax);for(size_t i=0;i<A.N;i++)if(A.active[i])r[i]=A.b[i]-Ax[i];double rn=std::sqrt(std::max(dot_active(A,r,r),0.0));d.relres=rn/std::max(bnorm,1.0);d.converged=rn<=thr;return d;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,425,double maxchg=0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,443,"const double bn=std::sqrt(std::max(dot_active(A,A.b,A.b),0.0));",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,444,"const double rn=std::sqrt(std::max(dot_active(A,r,r),0.0));",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,457,"struct ChannelEval {double j=0,dj=0,eta=0,shift=0;};",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,458,"static double activity_gamma(double salt,double /*T*/,const Config&c){double I=std::max(salt/1000.0,0.0),sq=std::sqrt(I);double lg=-c.activity_A*sq/std::max(1+c.activity_B*sq,1e-12)+c.activity_linear*I;lg=clampd(lg,-std::abs(c.max_log10_gamma),std::abs(c.max_log10_gamma));return std::pow(10.0,lg);}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,459,"static std::pair<double,double> eeq(const Config::Channel&ch,double activity,double T,const Config&c){double shift=0;if(c.nernst_enabled){double ratio=std::max(activity/std::max(ch.ref_activity,c.activity_floor),c.activity_floor);shift=c.R*T/(ch.n*c.F)*ch.nernst_exp*std::log(ratio);shift=clampd(shift,-std::abs(c.max_nernst_shift),std::abs(c.max_nernst_shift));}return {ch.Eeq+shift,shift};}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,460,"static ChannelEval channel_eval(const Config::Channel&ch,double cf,double conc,double D,double eta,double T,double kinetic,const Config&c){ChannelEval e;e.eta=std::max(eta,0.0);double kf=ch.alpha*ch.n*c.F/(c.R*T),kr=(1-ch.alpha)*ch.n*c.F/(c.R*T);double rf=kf*e.eta,rr=-kr*e.eta;double f=clampd(rf,-c.exp_limit,c.exp_limit),r=clampd(rr,-c.exp_limit,c.exp_limit);double pref=ch.j0*kinetic,ef=std::exp(f),er=std::exp(r);double raw=c.full_bv?pref*(cf*ef-ch.reverse*er):pref*cf*ef;double draw=0;if(raw>0&&e.eta>0){draw=c.full_bv?pref*(cf*ef*kf + ch.reverse*er*kr):pref*cf*ef*kf;}double jk=std::max(raw,0.0);if(c.mass_transfer_saturation){double km=c.derive_km?D/std::max(c.diffusion_layer,1e-30):ch.km;double jl=ch.n*c.F*km*std::max(conc,0.0);if(jl>c.current_density_floor){double inv=1/(1+jk/jl);e.j=jk*inv;e.dj=draw*inv*inv;}else e.j=e.dj=0;}else{e.j=jk;e.dj=draw;}if(!std::isfinite(e.j)||!std::isfinite(e.dj))e.j=e.dj=0;return e;}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,463,"static CellContext context_at(size_t i,const State&s,const Transport&t,const Config&c){(void)t;CellContext x{};x.T=std::max(s.T[i],1.0);x.water_factor=clampd(s.water[i]/std::max(c.water0,1e-30),0,1);x.salt_conc=std::min(s.cp[i],s.cm[i]);x.salt_factor=clampd(x.salt_conc/std::max(c.lp0,1e-30),0,1);x.kinetic=1+c.liquid_kinetics_gain*clampd((s.liquid[i]-c.fast_ion_liquid_threshold)/std::max(1-c.fast_ion_liquid_threshold,1e-30),0,1);x.active=clampd((1-s.pass[i])*(1-s.coverage[i]),c.min_active_area,1.0);double wa=std::max(x.water_factor,c.activity_floor),sa=std::max(x.salt_factor*activity_gamma(x.salt_conc,x.T,c),c.activity_floor);auto a=eeq(c.water_a,wa,x.T,c),b=eeq(c.water_c,wa,x.T,c),d=eeq(c.lp_a,sa,x.T,c),e=eeq(c.lp_c,sa,x.T,c);x.eeq_wa=a.first;x.eeq_wc=b.first;x.eeq_la=d.first;x.eeq_lc=e.first;x.shiftmax=std::max({std::abs(a.second),std::abs(b.second),std::abs(d.second),std::abs(e.second)});return x;}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,465,"struct LocalFace {double jw=0,jl=0,eta_w=0,eta_l=0,phi_face=0,sensitivity=0;bool ok=true;};",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,466,"static LocalFace solve_face(size_t i,bool anode,double phi_cell,double sigma_face,const State&s,const Transport&t,const Config&c,double h){LocalFace out;CellContext x=context_at(i,s,t,c);double maxdrop=anode?std::max(c.voltage-phi_cell,0.0):std::max(phi_cell-c.cathode_voltage,0.0);if(maxdrop<=0){out.phi_face=anode?c.voltage:c.cathode_voltage;return out;}double G=std::max(sigma_face/h,c.sigma_min/h),lo=0,hi=maxdrop,gap=.5*maxdrop;auto eval=[&](double g,double&j,double&dj,double&residual,double&scale,double&ew,double&el){double eta_w=std::max(g-(anode?x.eeq_wa:x.eeq_wc),0.0),eta_l=std::max(g-(anode?x.eeq_la:x.eeq_lc),0.0);ChannelEval w=channel_eval(anode?c.water_a:c.water_c,x.water_factor,s.water[i],t.Dw[i],eta_w,x.T,1.0,c);double D=std::min(t.Dp[i],t.Dm[i]);ChannelEval l=channel_eval(anode?c.lp_a:c.lp_c,x.salt_factor,x.salt_conc,D,eta_l,x.T,x.kinetic,c);j=x.active*(w.j+l.j);dj=x.active*(w.dj+l.dj);double jb=G*std::max(maxdrop-g,0.0);residual=j-jb;scale=std::max({std::abs(j),std::abs(jb),1.0});ew=eta_w;el=eta_l;};",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,467,"double j=0,dj=0,sg=0,sc=1,ew=0,el=0;bool ok=false;for(int it=1;it<=c.local_max_iter;it++){eval(gap,j,dj,sg,sc,ew,el);if(it>=c.local_min_iter && std::abs(sg)<=std::min(c.local_abs_tol,c.local_rel_tol*sc)){ok=true;break;}if(sg<0)lo=gap;else hi=gap;gap=.5*(lo+hi);}for(int k=0;k<c.local_newton&&!ok;k++){eval(gap,j,dj,sg,sc,ew,el);double der=dj+G;if(std::isfinite(der)&&der>1e-12){double cand=clampd(gap-sg/der,lo,hi);gap=cand;eval(gap,j,dj,sg,sc,ew,el);if(sg<0)lo=gap;else hi=gap;if(std::abs(sg)<=std::min(c.local_abs_tol,c.local_rel_tol*sc))ok=true;}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,468,"eval(gap,j,dj,sg,sc,ew,el);ChannelEval w=channel_eval(anode?c.water_a:c.water_c,x.water_factor,s.water[i],t.Dw[i],ew,x.T,1.0,c);ChannelEval l=channel_eval(anode?c.lp_a:c.lp_c,x.salt_factor,x.salt_conc,std::min(t.Dp[i],t.Dm[i]),el,x.T,x.kinetic,c);out.jw=x.active*w.j;out.jl=x.active*l.j;out.eta_w=ew;out.eta_l=el;out.phi_face=anode?c.voltage-gap:c.cathode_voltage+gap;double ks=x.active*(w.dj+l.dj);double L=std::max(ks,G),sm=std::min(ks,G);out.sensitivity=(L>1e-12)?sm/(1+sm/L):0;out.ok=ok;return out;}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,473,double sensitivity=0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,527,"double sum=std::accumulate(s.phi.begin(),s.phi.end(),0.0);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,528,"const double initial=sum/std::max<size_t>(g.N,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,530,"double rmin=1e300,rmax=-1e300;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,549,const double midpoint=.5*(low+high);,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,565,"double totalW=0,totalL=0,total=0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,606,double previous_current=.5*(boundary.r.rawA+boundary.r.rawC);,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,607,"double dphi=1e300,dI=1e300;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,626,const double current=.5*(boundary.r.rawA+boundary.r.rawC);,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,659,"static void masked_gradient(const std::vector<double>&f,const Grid&g,double h,std::vector<double>&gx,std::vector<double>&gy){gx.assign(g.N,0);gy.assign(g.N,0);int n=g.n;for(int r=0;r<n;r++)for(int c=0;c<n;c++){size_t i=g.id(r,c);if(!g.prop[i])continue;bool e=c+1<n&&g.prop[i+1],w=c>0&&g.prop[i-1],nn=r+1<n&&g.prop[i+n],ss=r>0&&g.prop[i-n];if(e&&w)gx[i]=(f[i+1]-f[i-1])/(2*h);else if(e)gx[i]=(f[i+1]-f[i])/h;else if(w)gx[i]=(f[i]-f[i-1])/h;if(nn&&ss)gy[i]=(f[i+n]-f[i-n])/(2*h);else if(nn)gy[i]=(f[i+n]-f[i])/h;else if(ss)gy[i]=(f[i]-f[i-n])/h;}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,660,"static void compute_current(const State&s,const Transport&t,const Grid&g,const Config&c,double h,Electrical&e){std::vector<double>px,py,cpx,cpy,cmx,cmy;masked_gradient(s.phi,g,h,px,py);masked_gradient(s.cp,g,h,cpx,cpy);masked_gradient(s.cm,g,h,cmx,cmy);for(size_t i=0;i<g.N;i++){if(!g.prop[i])continue;e.Ex[i]=-px[i];e.Ey[i]=-py[i];e.Jdx[i]=c.diffusion_potential?-c.F*(c.zplus*t.Dp[i]*cpx[i]+c.zminus*t.Dm[i]*cmx[i]):0;e.Jdy[i]=c.diffusion_potential?-c.F*(c.zplus*t.Dp[i]*cpy[i]+c.zminus*t.Dm[i]*cmy[i]):0;e.Jox[i]=t.sig[i]*e.Ex[i];e.Joy[i]=t.sig[i]*e.Ey[i];e.Jx[i]=e.Jox[i]+e.Jdx[i];e.Jy[i]=e.Joy[i]+e.Jdy[i];e.Jmag[i]=std::hypot(e.Jx[i],e.Jy[i]);e.qj[i]=std::max(e.Jox[i]*e.Ex[i]+e.Joy[i]*e.Ey[i],0.0);double Em=std::hypot(e.Ex[i],e.Ey[i]),ii=t.sigi[i]*Em,ie=t.sige[i]*Em;e.ionicFrac[i]=ii/std::max(ii+ie,c.current_density_floor);}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,662,"static double lap_at(const std::vector<double>&f,int n,int r,int c,double h){auto at=[&](int rr,int cc){rr=std::max(0,std::min(n-1,rr));cc=std::max(0,std::min(n-1,cc));return f[size_t(rr)*n+cc];};return (at(r,c+1)+at(r,c-1)+at(r+1,c)+at(r-1,c)-4*at(r,c))/(h*h);}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,663,"static void flux_div_charged(const std::vector<double>&conc,const std::vector<double>&D,const State&s,const Grid&g,const Config&c,double h,double z,std::vector<double>&div){int n=g.n;std::vector<double>fx(size_t(n)*(n+1),0),fy(size_t(n+1)*n,0);for(int r=0;r<n;r++)for(int col=0;col<n-1;col++){size_t a=g.id(r,col),b=g.id(r,col+1);if(g.prop[a]&&g.prop[b]){double df=harmonic(D[a],D[b]),cf=.5*(conc[a]+conc[b]),Tf=std::max(.5*(s.T[a]+s.T[b]),1.0);fx[size_t(r)*(n+1)+col+1]=-df*(conc[b]-conc[a])/h-z*df*c.F/(c.R*Tf)*cf*(s.phi[b]-s.phi[a])/h;}}for(int r=0;r<n-1;r++)for(int col=0;col<n;col++){size_t a=g.id(r,col),b=g.id(r+1,col);if(g.prop[a]&&g.prop[b]){double df=harmonic(D[a],D[b]),cf=.5*(conc[a]+conc[b]),Tf=std::max(.5*(s.T[a]+s.T[b]),1.0);fy[size_t(r+1)*n+col]=-df*(conc[b]-conc[a])/h-z*df*c.F/(c.R*Tf)*cf*(s.phi[b]-s.phi[a])/h;}}div.assign(g.N,0);for(int r=0;r<n;r++)for(int col=0;col<n;col++){size_t i=g.id(r,col);if(g.prop[i])div[i]=(fx[size_t(r)*(n+1)+col+1]-fx[size_t(r)*(n+1)+col])/h+(fy[size_t(r+1)*n+col]-fy[size_t(r)*n+col])/h;}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,664,"static void flux_div_neutral(const std::vector<double>&conc,const std::vector<double>&D,const Grid&g,double h,std::vector<double>&div){int n=g.n;std::vector<double>fx(size_t(n)*(n+1),0),fy(size_t(n+1)*n,0);for(int r=0;r<n;r++)for(int col=0;col<n-1;col++){size_t a=g.id(r,col),b=g.id(r,col+1);if(g.prop[a]&&g.prop[b])fx[size_t(r)*(n+1)+col+1]=-harmonic(D[a],D[b])*(conc[b]-conc[a])/h;}for(int r=0;r<n-1;r++)for(int col=0;col<n;col++){size_t a=g.id(r,col),b=g.id(r+1,col);if(g.prop[a]&&g.prop[b])fy[size_t(r+1)*n+col]=-harmonic(D[a],D[b])*(conc[b]-conc[a])/h;}div.assign(g.N,0);for(int r=0;r<n;r++)for(int col=0;col<n;col++){size_t i=g.id(r,col);if(g.prop[i])div[i]=(fx[size_t(r)*(n+1)+col+1]-fx[size_t(r)*(n+1)+col])/h+(fy[size_t(r+1)*n+col]-fy[size_t(r)*n+col])/h;}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,665,"static bool limited_update(double&field,double rate,double dt,double ref,const Config&c){double raw=dt*rate,lim=c.max_relative_concentration_change*std::max(field,ref*c.concentration_min_fraction),ld=clampd(raw,-lim,lim);double rawu=field+ld,lo=ref*c.concentration_min_fraction,hi=ref*c.concentration_max_multiple,up=clampd(rawu,lo,hi);bool l=std::abs(ld-raw)>1e-12+1e-7*std::max({std::abs(raw),std::abs(ld),std::abs(field),lo})||std::abs(up-rawu)>1e-12+1e-7*std::max({std::abs(up),std::abs(rawu),lo});field=up;return l;}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,666,"static double update_species(State&s,Transport&t,const Reaction&r,const std::vector<double>&chem,const Grid&g,const Config&c,double h,double dt){int subs=std::max(1,c.species_substeps);double limiter=0;size_t propcnt=std::count(g.prop.begin(),g.prop.end(),uint8_t(1));for(int sub=0;sub<subs;sub++){if(sub>0)transport_fields(s,g,c,t);std::vector<double>dc,dm,dw;if(c.full_np){flux_div_charged(s.cp,t.Dp,s,g,c,h,c.zplus,dc);flux_div_charged(s.cm,t.Dm,s,g,c,h,c.zminus,dm);flux_div_neutral(s.water,t.Dw,g,h,dw);}else{dc.assign(g.N,0);dm.assign(g.N,0);dw.assign(g.N,0);}size_t limcount=0;for(size_t i=0;i<g.N;i++)if(g.prop[i]){double cs=chem[i]*c.lp0*c.oxidizer_consume;double rc=-dc[i]-r.saltSink[i]-cs,rm=-dm[i]-r.saltSink[i]-cs,rw=-dw[i]-r.waterSink[i];bool a=limited_update(s.cp[i],rc,dt/subs,c.cation0,c),b=limited_update(s.cm[i],rm,dt/subs,c.anion0,c),d=limited_update(s.water[i],rw,dt/subs,c.water0,c);double neutral=.5*(s.cp[i]+s.cm[i]);s.cp[i]=(1-c.electroneutral_relax)*s.cp[i]+c.electroneutral_relax*neutral;s.cm[i]=(1-c.electroneutral_relax)*s.cm[i]+c.electroneutral_relax*neutral;if(a||b||d)limcount++;}limiter+=double(limcount)/std::max<size_t>(propcnt,1);}return limiter/subs;}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,667,"static void update_blocking(State&s,const Reaction&r,const Grid&g,const Config&c,double dt){for(size_t i=0;i<g.N;i++){bool zone=r.anodeZone[i]||r.cathodeZone[i];if(!zone||!g.prop[i]){s.pass[i]=s.coverage[i]=0;continue;}double jt=r.jwa[i]+r.jla[i]+r.jwc[i]+r.jlc[i];if(c.passivation_enabled){double gate=sigmoid((s.T[i]-c.pass_T0)/std::max(c.pass_Tw,1e-12));double form=c.pass_form*std::pow(std::max(jt/c.pass_jref,0.0),c.pass_jexp)*gate*(1-s.pass[i]);s.pass[i]=clampd(s.pass[i]+dt*(form-c.pass_remove*s.pass[i]),0,1);}if(c.gas_coverage_enabled){double source=std::max(r.gasSource[i]/c.gas_source_ref,0.0);double form=c.gas_cov_form*source*(1-s.coverage[i]);s.coverage[i]=clampd(s.coverage[i]+dt*(form-c.gas_cov_detach*s.coverage[i]),0,1);}}}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,669,"static double percentile99(std::vector<double> v){if(v.empty())return 0;std::sort(v.begin(),v.end());double pos=.99*(v.size()-1),lo=std::floor(pos),hi=std::ceil(pos),w=pos-lo;return v[size_t(lo)]*(1-w)+v[size_t(hi)]*w;}",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,672,double undecomp=1.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,673,double energy_at_eval=0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,675,"double congestion=0.0,peakT=0.0,peakI=0.0,finalR=0.0,solver_res=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,679,"double wall=0.0,max_species_limiter=0.0,max_temp_cap=0.0,max_gas_cap=0.0,max_chem_cap=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,680,double simulated_time=0.0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,691,"double h=c.domain/std::max(g.n-1,1),alphaT=c.k/(c.density*c.cp);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,705,double meanJ=0.0; size_t pcnt=0;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,708,"double congestion=percentile99(Jvals)/std::max(meanJ,c.current_density_floor);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,710,"double energy=0.0,prev_power=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,712,"double eval_undecomp=1.0,eval_energy=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,716,double time=(step+1)*c.dt;,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,735,"double ox=std::min(s.cp[i],s.cm[i])/std::max(c.lp0,1e-12);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,736,double gate=sigmoid((s.T[i]-c.chem_activation_T)/20.0);,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,737,"double rate=c.chem_A*std::exp(-c.chem_Ea/(c.R*std::max(s.T[i],1.0)))",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,747,"double maxT=0.0,sumAlpha=0.0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,751,double leq=1/(1+std::exp(-(s.T[i]-c.effective_softening_T)/c.transition_width));,C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,753,"double chemgas=c.density*c.gas_yield_mass*chem[i]/std::max(c.gas_molar_mass,1e-30);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,756,"double convfac=clampd(1-c.gas_thermal_insulation*s.coverage[i],0.05,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,782,"double undecomp=1-sumAlpha/std::max<size_t>(pcnt,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,811,"const double invN=1.0/std::max<size_t>(g.N,1);",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,812,"const double anode_fraction=std::count(g.anode.begin(),g.anode.end(),uint8_t(1))*invN;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,813,"const double cathode_fraction=std::count(g.cathode.begin(),g.cathode.end(),uint8_t(1))*invN;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
cpp/reference/ecsp_cpp_solver_v7_9_4_reference.cpp,879,"transport_fields(s,g,c,t); double h=c.domain/std::max(g.n-1,1); int gi=0; double go=0;",C++ 선언/조회 정규식 인덱스; 모든 C++ 표현식의 의미 분석은 아님
